peopleCd,peopleNm,peopleNmEn,repRoleNm,filmoNames
10029216,박종근,PARK Jong-geun,동시녹음,"검은 수녀들|어디로 가고 싶으신가요|킹메이커|보이스|미션 파서블|프랑스여자|장사리 : 잊혀진 영웅들|스윙키즈|성난황소|물괴|타클라마칸|조작된 도시|인천상륙작전|설행_눈길을 걷다|탐정 : 더 비기닝|간신|살인캠프|빅매치|우아한 거짓말|조선미녀삼총사|나의 PS 파트너 |내가 살인범이다|청포도 사탕: 17년 전의 약속|오직 그대만|링크|청춘그루브|어쿠스틱|폐가|포화속으로|사요나라 이츠카|서울|반두비|고고 70|트럭|그녀는 예뻤다|지금 사랑하는 사람과 살고 있습니까?|리턴|디워|사랑 따윈 필요 없어|마법사들|별|블루|2009로스트메모리즈|우렁각시|꽃섬|노랑머리 2|트릴|유언 Live|미안해, 고마워|세번째 시선"
20316245,박규빈,PARK Gyu-bin,미술/프로덕션 디자인,검은 수녀들|설계자|노량: 죽음의 바다|콘크리트 유토피아|젠틀맨|한산 리덕스|한산: 용의 출현|히든|남산의 부장들|완벽한 타인
20180526,김성종,KIM Seong-jong,액션/스턴트팀,"탈주|하이재킹|크로스|노량: 죽음의 바다|비공식작전|헤어질 결심|보호자|한산 리덕스|한산: 용의 출현|방법: 재차의|브로큰|대외비|인생은 아름다워|반도|피원에이치 : 새로운 세계의 시작 |오케이 마담|강철비2: 정상회담|#살아있다|얼굴없는 보스: 못다한 이야기 감독판|천문: 하늘에 묻는다|백두산|시동|얼굴없는 보스|퍼펙트맨|나쁜 녀석들: 더 무비|광대들: 풍문조작단|봉오동 전투|엑시트|기생충|악인전|클로젯|걸캅스|나의 특별한 형제|뺑반|극한직업|PMC: 더 벙커|성난황소|인랑|마약왕|어른도감|공작|신과함께-인과 연|독전|골든슬럼버|염력|그것만이 내 세상|강철비|기억의 밤|7호실|미옥|범죄도시|남한산성|브이아이피|군함도|악녀|대립군|불한당: 나쁜 놈들의 세상|보안관|원라인|프리즌|그래, 가족|조작된 도시|마스터|아수라|밀정|부산행|난폭한 기록|미씽: 사라진 여자|나는 증인이다|검사외전|대호|검은 사제들|더 폰|암살|권법형사 : 차이나타운|순수의 시대|베테랑|무뢰한|차이나타운|기술자들|빅매치|타짜-신의 손|해무(海霧)|신의 한 수|황제를 위하여|군도: 민란의 시대|남자가 사랑할 때|화이: 괴물을 삼킨 아이|감기|파파로티|베를린|도둑들|가비|밤낚시"
10067479,조화성,CHO Hwa-sung,미술/프로덕션 디자인,"검은 수녀들|설계자|노량: 죽음의 바다|탄생|콘크리트 유토피아|젠틀맨|한산 리덕스|한산: 용의 출현|마녀(魔女) Part2. The Other One|히든|다만 악에서 구하소서|사라진 시간|남산의 부장들|천문: 하늘에 묻는다|나를 찾아줘|악인전|돈|완벽한 타인|인랑|마녀|마약왕|미옥|브이아이피|택시운전사|가려진 시간|밀정|덕혜옹주|치명도수: RESET|대배우|널 기다리며|조선마술사|대호|내부자들|베테랑|역린|유령|남자가 사랑할 때|감시자들|멜로|잉투기|분노의 윤리학|신세계|범죄와의 전쟁: 나쁜놈들 전성시대|모비딕|이파네마 소년|악마를 보았다|아이리스 더 무비|전우치|그림자 살인|좋은 놈, 나쁜 놈, 이상한 놈 |검은 집|수|잔혹한 출근|짝패|친절한 금자씨|최후의 만찬|내츄럴시티|남남북녀|데우스 마키나 기계의 신|광시곡|고해|찍히면 죽는다|진실게임|간첩 리철진|퇴마록|할렐루야|초록물고기|청출어람|1000만|핵분열가족|쓰리 몬스터|인류 멸망 보고서 '천상의 피조물' "
10057713,이철오,LEE Chul-oh,조명,"검은 수녀들|타겟|불도저에 탄 소녀|샤크 : 더 비기닝|파도치는 땅|악질경찰|완벽한 타인|로마서 8:37|미씽: 사라진 여자|도리화가|우는 남자|만신|관상|용의자X|오늘|아저씨|추격자|뚝방전설|남극일기|여자, 정혜|어깨동무|아카시아(Acacia)|2424|집으로...|선물|파라다이스빌라|귀 鬼(부르는 손 편)"
20376452,박수빈,,의상팀,하이재킹|콘크리트 유토피아|브로큰|여고괴담 여섯번째 이야기 : 모교|일장춘몽
20293410,김보미,,의상팀,베테랑2|설계자|30일|외계+인 1부|경관의 피|브로큰|해적: 도깨비 깃발|아이들은 즐겁다|더러운 돈에 손대지 마라|자산어보|종이꽃|속물들|감쪽같은 그녀|명당|물괴|신과함께-인과 연|신과함께-죄와 벌|꾼|박열|임금님의 사건수첩|궁합
20125520,현수민,,의상팀,탈출: 프로젝트 사일런스|하이재킹|크로스|킹메이커|브로큰|지푸라기라도 잡고 싶은 짐승들|기묘한 가족|비밀은 없다|대배우|베테랑|군도: 민란의 시대|뒷담화: 감독이 미쳤어요|신세계|박수건달|미쓰GO|후궁 : 제왕의 첩|고지전|글러브|카페 느와르|홍길동의 후예|그림자 살인|청출어람
10072802,최찬민,CHOI Chan-min,촬영,"검은 수녀들|1947 보스톤|클로젯|국가부도의 날|공작|치명도수: RESET|검사외전|나를 잊지 말아요|군도: 민란의 시대|남자가 사랑할 때|용의자X|미쓰GO|심장이 뛴다|부당거래|포화속으로|죽이고 싶은|우리 집에 왜 왔니|그림자 살인|죽어도 해피엔딩|검은 집|쏜다|백만장자의 첫사랑|브레인웨이브|온 더 로드, 투|H(에이치)|낙타(들)|진주는 공부중|초차촐라"
20334598,노가현,,의상팀,탈출: 프로젝트 사일런스|용감한 시민|브로큰|반도|롱 리브 더 킹: 목포 영웅
10058886,임필성,YIM Pil-sung,감독,검은 수녀들|진리에게|쓰리 썸머 나잇|마담 뺑덕|헨젤과 그레텔|남극일기|카타콤|보금자리|모빌|기념품|페르소나|인류 멸망 보고서 '멋진 신세계'|인류 멸망 보고서 '해피 버스 데이'
20146554,한철완,,분장팀,외계+인 1부|브로큰|검객|소리꾼|저 산 너머|나랏말싸미|여곡성|창궐|신과함께-인과 연|흥부: 글로 세상을 바꾼 자|신과함께-죄와 벌|대립군|혈투|쌍화점
10028833,박수민,PARK Su-min,감독,검은 수녀들|간증|야수와 동정의 밤|인류 멸망 보고서 '해피 버스 데이'
20391322,이지희,,분장팀,비공식작전|브로큰
20159877,오효진,Oh Hyo-jin,제작,검은 수녀들|설계자|#살아있다|가장 보통의 연애|국가부도의 날|마스터|검은 사제들|두근두근 내 인생|내 아내의 모든 것|초능력자|전우치|내 사랑 내 곁에|서양 골동 양과자점 앤티크|어깨 너머의 연인|행복|이장과 군수|열혈남아|타짜|비열한 거리
10056939,이유진,LEE Eugene,제작,검은 수녀들|설계자|브로커|#살아있다|82년생 김지영|가장 보통의 연애|돌멩이|국가부도의 날|골든슬럼버|마스터|검은 사제들|두근두근 내 인생|감시자들|내 아내의 모든 것|초능력자|전우치|내 사랑 내 곁에|서양 골동 양과자점 앤티크|행복|그놈 목소리|너는 내 운명|달콤한 인생|스캔들-조선남녀상열지사|4인용 식탁|비밀|정사|쓰리 몬스터
20323082,조장미,,분장팀,브로큰|1947 보스톤|백두산|엑시트|클로젯|PMC: 더 벙커|임을 위한 행진곡
20163090,김영란,,분장,비공식작전|좀비크러쉬: 헤이리|브로큰|1947 보스톤|백두산|엑시트|클로젯|극한직업|명당|썬키스 패밀리|보통사람
20374017,맹주원,Maeng joo one,배우,검은 수녀들|요정|세자매|벌레|두 사람|우린 동산에서 왔어|흙빛|씨앗|출사
20394079,이은경,,배우,검은 수녀들|세기말의 사랑
20140459,김용석,Kim Yong-suk,미술/프로덕션 디자인,화란|뒤틀린 집|킬링 로맨스|싱크홀|파이프라인|브로큰|뜨거운 피|호텔 레이크|더러운 돈에 손대지 마라|천문: 하늘에 묻는다|디워|아라한 장풍대작전|2001용가리
20182006,김형우,,세트팀,화란|잠|더 킬러: 죽어도 되는 아이|뒤틀린 집|한산 리덕스|한산: 용의 출현|경관의 피|브로큰|뜨거운 피|자산어보|조선마술사|신이 보낸 사람|나는 왕이로소이다
20387426,손문영,,배우,검은 수녀들|올빼미
20225534,장경배,,세트팀,리볼버|뒤틀린 집|니 부모 얼굴이 보고 싶다|킬링 로맨스|파이프라인|브로큰|뜨거운 피|검객|오! 문희|호텔 레이크|더러운 돈에 손대지 마라|자산어보|여곡성|원더풀 고스트|7년의 밤|변산|아이 캔 스피크|박열|그대 이름은 장미|동주|좋아해줘|더 폰|탐정 : 더 비기닝
20147025,김봉연,,세트미술팀,뒤틀린 집|니 부모 얼굴이 보고 싶다|킬링 로맨스|싱크홀|파이프라인|브로큰|뜨거운 피|검객|오! 문희|호텔 레이크|여곡성|원더풀 고스트|7년의 밤|변산|아이 캔 스피크|박열|그대 이름은 장미|좋아해줘|쎄시봉|마마
20400547,토마스 프레데릭센,Thomas L. Frederiksen,배우,검은 수녀들
20124552,임한빈,LIM Han-bin,세트팀,"리볼버|뒤틀린 집|킬링 로맨스|브로큰|날, 보러와요|음치 클리닉 |마마|위험한 상견례|방가? 방가!|비상|홍길동의 후예|청담보살"
20144195,김남호,,세트,리볼버|화란|잠|신체모음.zip|뒤틀린 집|더 킬러: 죽어도 되는 아이|니 부모 얼굴이 보고 싶다|경관의 피|연애 빠진 로맨스|싱크홀|파이프라인|브로큰|뜨거운 피|검객|오! 문희|더러운 돈에 손대지 마라|자산어보|여곡성|원더풀 고스트|7년의 밤|변산|바람 바람 바람|박열|그대 이름은 장미|동주|좋아해줘|더 폰|탐정 : 더 비기닝|나의 절친 악당들|쎄시봉|신이 보낸 사람|플랜맨|사이코메트리|남영동1985|은교|저스트 프렌즈|짐승의 끝|구세주 2|남매의 집|비스티 보이즈|뜨거운 것이 좋아|치킨게임
20378600,김형수,,소품팀,브로큰|기적
20378617,이지현,,소품팀,사랑의 하츄핑|화사한 그녀|부적: 남의 운을 빼앗는 자|더 킬러: 죽어도 되는 아이|브로큰|기적
20162354,양지은,,미술팀,브로큰|더러운 돈에 손대지 마라|타짜: 원 아이드 잭|걸캅스|우상|해피 투게더|암수살인|미안해 사랑해 고마워|나의 PS 파트너 |황해
20379152,유정민,,미술팀,최선의 삶|싱크홀|브로큰
20379139,이새싹,,미술팀,싱크홀|브로큰
20395450,이고운,,미술팀,브로큰|양자물리학|악몽|국가부도의 날|성난황소|허스토리|범죄도시|악녀|프리즌
20257219,김다연,,미술팀,브로큰|어른들은 몰라요|조선명탐정: 흡혈괴마의 비밀|채비|아수라|인천상륙작전|좋아해줘
20335131,민소희,,소품팀,브로큰|엑시트
20331412,김가은,,미술팀,동화지만 청불입니다|청설|천박사 퇴마 연구소: 설경의 비밀|브로큰
20377092,이동희,,미술팀,파이프라인|브로큰
20160433,김정수,KIM Jung-su,미술팀,"베테랑2|싱글 인 서울|니 부모 얼굴이 보고 싶다|브로큰|소울메이트|뜨거운 피|사바하|도어락|신과함께-인과 연|신과함께-죄와 벌|자매의 S스캔들|부산행|맨홀|황해|사랑해, 말순씨|박수칠 때 떠나라"
20220344,최서준,,소품팀,킬링 로맨스|보이스|싱크홀|브로큰|뜨거운 피|검객|반도|사자|사바하|버닝|7년의 밤|공작|남한산성|마스터|검사외전|히말라야|허삼관
20363814,최지영,,붐오퍼레이터,침범|밀수|리바운드|최면|브로큰|서복|얼굴없는 보스: 못다한 이야기 감독판|이장|찬실이는 복도 많지|얼굴없는 보스
20400533,박희우,HEEWOO PARK,배우,한산: 용의 출현
20337502,안승호,,동시녹음팀,아마존 활명수|드림|정직한 후보2|앵커|보호자|해피 뉴 이어|브로큰|해적: 도깨비 깃발|간호중|서복|신의 한 수: 귀수편|걸캅스
20184104,김은주,,붐오퍼레이터,6시간 후 너는 죽는다|천박사 퇴마 연구소: 설경의 비밀|해피 뉴 이어|인질|브로큰|매미소리|해적: 도깨비 깃발|다만 악에서 구하소서|어제 일은 모두 괜찮아|호흡|임을 위한 행진곡|뷰티풀 보이스|더 펜션|게이트|하루|중독노래방|마차 타고 고래고래|가려진 시간|대결|여교사|서부전선|치외법권|순수의 시대|해적: 바다로 간 산적|열한시|결혼전야|소녀|일장춘몽|우리 지금 만나|무서운 이야기2'444'
10035358,서대식,,조명장비,"히든페이스|빅토리|원더랜드|파묘|싱글 인 서울|더 문|밀수|크로스|설계자|노량: 죽음의 바다|서울의 봄|30일|비공식작전|유령|탄생|대무가|정직한 후보2|육사오(6/45)|헌트|비상선언|범죄도시2|카시오페아|봄날|괴기맨숀|파이프라인|아이|브로큰|1947 보스톤|자백|이상한 나라의 수학자|여고괴담 여섯번째 이야기 : 모교|미션 파서블|검객|소리꾼|서복|피원에이치 : 새로운 세계의 시작 |강철비2: 정상회담|침입자|히트맨|천문: 하늘에 묻는다|시동|나를 찾아줘|블랙머니|신의 한 수: 귀수편|가장 보통의 연애|장사리 : 잊혀진 영웅들|광대들: 풍문조작단|엑시트|비스트|롱 리브 더 킹: 목포 영웅|배심원들|악인전|악몽|지푸라기라도 잡고 싶은 짐승들|나의 특별한 형제|우상|내안의 그놈|인랑|암수살인|물괴|흥부: 글로 세상을 바꾼 자|골든슬럼버|그것만이 내 세상|1987|기억의 밤|범죄도시|군함도|악녀|석조저택 살인사건|특별시민|머니백|로마서 8:37|재꽃|임금님의 사건수첩|루시드 드림|재심|더 킹|목숨 건 연애|당신, 거기 있어줄래요|스플릿|혼숨|아수라|고산자, 대동여지도|터널|인천상륙작전|대역전|희생부활자|미씽: 사라진 여자|비밀은 없다|시간이탈자|널 기다리며|남과 여|로봇, 소리|조선마술사|히말라야|대호|도리화가|미안해 사랑해 고마워|암살|은밀한 유혹|악인은 살아 있다|나의 절친 악당들|극비수사|경성학교: 사라진 소녀들|스물|강남 1970|오늘의 연애|허삼관|슬로우 비디오|제보자|신의 한 수|피끓는 청춘|더 파이브|동창생|응징자|미스터 고|전국노래자랑|전설의 주먹|베를린|박수건달|나는 왕이로소이다|건축학개론|네버엔딩 스토리|의뢰인|최종병기 활|퀵|고양이: 죽음을 보는 두 개의 눈|글러브|방가? 방가!|무적자|이끼|파괴된 사나이|꿈은 이루어진다|내 깡패 같은 애인|집 나온 남자들|비밀애|집행자|부산|요가학원|국가대표|우리 집에 왜 왔니|달콤한 거짓말|신기전|고死 : 피의 중간고사|행복|해부학 교실|미녀는 괴로워|사랑할 때 이야기하는 것들|두뇌유희프로젝트, 퍼즐|해변의 여인|괴물|박수칠 때 떠나라|여고괴담 4 : 목소리|댄서의 순정|역도산|얼굴 없는 미녀|일장춘몽|우리에게 떡볶이를 먹을 권리가 있다|첫사랑 열전(한번만..다음에.. 편)"
10036885,손용훈,SON Yong-hun,조명장비,"대도시의 사랑법|베테랑2|하이재킹|외계+인 2부|화사한 그녀|그녀의 취미생활|밀수|비닐하우스|악마들|컴백홈|육사오(6/45)|외계+인 1부|뒤틀린 집|브로커|콘크리트 유토피아|스텔라|방법: 재차의|불어라 검풍아|브로큰|반도|국도극장|국도극장: 감독판|결백|슈팅걸스|정직한 후보|82년생 김지영|나쁜 녀석들: 더 무비|타짜: 원 아이드 잭|유열의 음악앨범|기생충|걸캅스|자전차왕 엄복동|사바하|기묘한 가족|뺑반|도어락|레슬러|공작|염력|강철비|장산범|대립군|불한당: 나쁜 놈들의 세상|목숨 건 연애|걷기왕|그랜드파더|국가대표 2|덕혜옹주|부산행|탐정 홍길동: 사라진 마을|궁합|오빠생각|나를 잊지 말아요|그놈이다|돌연변이|특종: 량첸살인기|서부전선|순수의 시대|베테랑|장수상회|살인의뢰|상의원|우리는 형제입니다|맨홀|두근두근 내 인생|해무(海霧)|해적: 바다로 간 산적|인간중독|표적|레드카펫|내 연애의 기억|군도: 민란의 시대|관능의 법칙|수상한 그녀|캐치미|밤의 여왕|깡철이|더 테러 라이브|감시자들|고령화 가족|여배우는 너무해|베일|스파이|런닝맨|반창꼬|회사원|간첩|아부의 왕|차형사|내 아내의 모든 것|시체가 돌아왔다|나는 공무원이다|태어나서 미안해|특수본|오직 그대만|퀵|마마|체포왕|간증|혈투|김종욱 찾기|소와 함께 여행하는 법|심야의 F.M.|꿈은 이루어진다|사요나라 이츠카|끝과 시작|이웃집 남자|식객2 : 김치전쟁|아빠가 여자를 좋아해|걸프렌즈|돌멩이의 꿈|19-Nineteen|귀향|내 사랑 내 곁에|마더|7급 공무원|순정만화|미인도|서양 골동 양과자점 앤티크|가루지기|라듸오 데이즈|죽어도 해피엔딩|지금 사랑하는 사람과 살고 있습니까?|쏜다|우리에게 내일은 없다|그해 여름|로망스|방과후 옥상|썬데이 서울|내 생애 가장 아름다운 일주일|말아톤|태극기 휘날리며|나는 나를 파괴할 권리가 있다|지구를 지켜라|챔피언|오버 더 레인보우|무서운 이야기 3 : 화성에서 온 소녀|미안해, 고마워|시선 너머|무서운 이야기2'444'"
20125103,조근영,,조명장비,"탈출: 프로젝트 사일런스|하이재킹|외계+인 2부|더 문|노량: 죽음의 바다|늑대사냥|육사오(6/45)|외계+인 1부|니 부모 얼굴이 보고 싶다|카운트|그 겨울, 나는|스텔라|경관의 피|색다른 그녀|브로큰|뜨거운 피|해적: 도깨비 깃발|기적|더 박스|담보|결백|남산의 부장들|82년생 김지영|퍼펙트맨|봉오동 전투|나랏말싸미|미스터 주: 사라진 VIP|뺑반|국가부도의 날|원더풀 고스트|명당|상류사회|마녀|레슬러|7년의 밤|마약왕|공작|독전|흥부: 글로 세상을 바꾼 자|염력|강철비|꾼|택시운전사|대립군|석조저택 살인사건|그대 이름은 장미|가려진 시간|아가씨|탐정 홍길동: 사라진 마을|위대한 소원|검사외전|그날의 분위기|내부자들|무뢰한|트럭|라듸오 데이즈|이장과 군수|스승의 은혜"
20225446,김태훈,,발전차,브로큰|조선명탐정: 흡혈괴마의 비밀|남편만 몰라요|막걸스
20139476,이인교,LEE In-kyo,발전차,범죄도시3|메모리: 조작살인|피어썸|브로큰|소리도 없이|반도|더러운 돈에 손대지 마라|장사리 : 잊혀진 영웅들|귀신의 향기|해피 투게더|출국|명당|목격자|공작|사라진 밤|1987|대결|범죄의 여왕|곡성|럭키|특별수사: 사형수의 편지|좋아해줘|번개맨|극적인 하룻밤|성난 변호사|서부전선|퇴마: 무녀굴|포항|손님|나의 절친 악당들|살인의뢰|상의원|거인|레쓰링|타짜-신의 손|터널 3D|해적: 바다로 간 산적|돼지 같은 여자|폴라로이드|미조|군도: 민란의 시대|한공주|가시|피끓는 청춘|수상한 그녀|캐치미|소녀|스파이|연애의 온도|베드|타워|반창꼬|자칼이 온다|간첩|나는 왕이로소이다|5백만불의 사나이|코리아|가시|댄싱퀸|완득이|도가니|7광구|퀵|저스트 프렌즈|그대를 사랑합니다|이파네마 소년|그랑프리|웨딩드레스|결혼식 후에|토끼와 리저드|거북이 달린다|실종|허수아비들의 땅|어떤 개인 날|그녀들의 방|그 남자의 책 198쪽|가벼운 잠|처음 만난 사람들|트럭|가면|상사부일체|극락도 살인사건|죽음의 숲-어느날 갑자기 네번째 이야기|D-day-어느날 갑자기 세번째 이야기|네번째 층 - 어느날 갑자기 두번째 이야기|2월 29일 - 어느날 갑자기 첫번째 이야기|연리지|고백
20124414,손창영,SON Chang-young,조명팀,"설계자|헤어질 결심|범죄도시2|니 부모 얼굴이 보고 싶다|싱크홀|파이프라인|브로큰|1947 보스톤|이상한 나라의 수학자|국제수사|검객|히트맨|블랙머니|재혼의 기술|양자물리학|비스트|악몽|호흡|미성년|우상|완벽한 타인|골든슬럼버|범죄도시|군함도|특별시민|실종2|조작된 도시|마스터|당신, 거기 있어줄래요|아수라|국가대표 2|터널|희생부활자|미씽: 사라진 여자|비밀은 없다|히야|잡아야 산다|조선마술사|히말라야|소녀괴담|우는 남자|집으로 가는 길|톱스타|렛 미 아웃|공범|하울링|부러진 화살|흉터|고양이: 죽음을 보는 두 개의 눈|글러브|악마를 보았다|조용한 세상|누가 그녀와 잤을까?|창간호"
20378366,백혜문,,조명팀,악마들|압꾸정|늑대사냥|리미트|콘크리트 유토피아|카운트|스텔라|연애 빠진 로맨스|인질|브로큰|더러운 돈에 손대지 마라
20186266,유승상,,조명팀,"설계자|악마들|늑대사냥|리미트|범죄도시2|카운트|스텔라|연애 빠진 로맨스|인질|브로큰|이상한 나라의 수학자|더 박스|더러운 돈에 손대지 마라|초미의 관심사|신의 한 수: 귀수편|장사리 : 잊혀진 영웅들|오만|엑시트|클로젯|미성년|어쩌다, 결혼|말모이|국가부도의 날|완벽한 타인|마녀|탐정: 리턴즈|레슬러|7년의 밤|마약왕|물괴|공작|독전|곤지암|흥부: 글로 세상을 바꾼 자|골든슬럼버|1987|구세주: 리턴즈|석조저택 살인사건|어느날|보안관|사냥|아가씨|궁합|글로리데이|차이나타운|신의 한 수|파파로티|마이 리틀 히어로"
20377996,문성원,moon seongwon,조명팀,방법: 재차의|브로큰
20158694,이정우,,조명팀,하이재킹|범죄도시3|더 킬러: 죽어도 되는 아이|방법: 재차의|브로큰|백문백답
20398553,최충환,,조명팀,대도시의 사랑법|브로큰|더러운 돈에 손대지 마라
20135643,김민철,,조명팀,"파묘|설계자|정직한 후보2|더 킬러: 죽어도 되는 아이|범죄도시2|올빼미|킹메이커|싱크홀|아이|브로큰|1947 보스톤|이상한 나라의 수학자|큰엄마의 미친봉고|조제|강철비2: 정상회담|바람의 언덕|정직한 후보|블랙머니|재혼의 기술|양자물리학|악몽|미성년|배반의 장미|공작|호랑이보다 무서운 겨울손님|게스트하우스|특별시민|실종2|마스터|당신, 거기 있어줄래요|형|아수라|고산자, 대동여지도|터널|덕혜옹주|희생부활자|오빠생각|조선마술사|미쓰 와이프|쓰리 썸머 나잇|하류인생|하늘정원|취화선"
20143400,권인호,,조명팀,"대도시의 사랑법|악마들|범죄도시3|니 부모 얼굴이 보고 싶다|카운트|스텔라|브로큰|그대 너머에|검객|범털|더러운 돈에 손대지 마라|서복|나를 찾아줘|신의 한 수: 귀수편|악인전|클로젯|악질경찰|뺑반|극한직업|도어락|창궐|인랑|7년의 밤|마약왕|목격자|지금 만나러 갑니다|염력|반드시 잡는다|꾼|아이 캔 스피크|장산범|조작된 도시|마스터|아수라|고산자, 대동여지도|탐정 홍길동: 사라진 마을|비밀은 없다|특별수사: 사형수의 편지|시간이탈자|그날의 분위기|히말라야|도리화가|뷰티 인사이드|간신|악의 연대기|차이나타운|공사중|살인의뢰|워킹걸|젊은 엄마 2|18: 우리들의 성장 느와르|미녀전쟁|미스터 고|몽타주|차이나 블루|혜원아, 사랑해|러브픽션|댄싱퀸|고양이: 죽음을 보는 두 개의 눈|그랑주떼|숏버스 섬뜩행"
20291754,신바드,,데이타매니저,탈주|크로스|설계자|더 킬러: 죽어도 되는 아이|보호자|브로큰|유체이탈자|세자매|남산의 부장들|감쪽같은 그녀|블랙머니|판소리 복서|가장 보통의 연애|장사리 : 잊혀진 영웅들|돌멩이|국가부도의 날|신과함께-인과 연|바람 바람 바람|대장 김창수
20371225,이명재,,그립,원더랜드|브로큰|미드나이트|소리도 없이
20371224,한덕현,,그립,브로큰|아부쟁이|미드나이트|내가 죽던 날|소리도 없이|이 안에 외계인이 있다
20256449,권채움,,그립,"아마존 활명수|하이재킹|댓글부대|크로스|앵커|콘크리트 유토피아|킬링 로맨스|말임씨를 부탁해|브로큰|반도|호텔 레이크|더러운 돈에 손대지 마라|시동|유열의 음악앨범|굿바이 썸머|어쩌다, 결혼|기묘한 가족|어른도감|강철비|불한당: 나쁜 놈들의 세상|당신, 거기 있어줄래요|궁합|무서운 이야기 3 : 화성에서 온 소녀"
20315167,안병삼,,촬영팀,잠|타겟|브로큰|인생은 아름다워|침입자|명당|박화영
20262649,남종현,,촬영팀,육사오(6/45)|헤어질 결심|보호자|브로큰|백두산|집 이야기|봉오동 전투|스윙키즈|영주|리틀 포레스트|밤치기|남한산성|택시운전사|하루|가려진 시간|해어화|설행_눈길을 걷다|연기왕
10006355,김형준,KIM Hyeong-jun,촬영팀,"다우렌의 결혼|브로큰|쓰리: 아직 끝나지 않았다|계춘할망|설행_눈길을 걷다|혜경궁 홍씨|하프|라이브 TV|쓰리 썸머 나잇|따라지 : 비열한 거리|현기증|미조|가시|관상|용의자X|청포도 사탕: 17년 전의 약속|통통한 혁명|어디로 갈까요?|수상한 이웃들|내 사랑 내 곁에|로맨틱 아일랜드|원스어폰어타임|어린 왕자|두 얼굴의 여친|파란자전거|Mr.로빈 꼬시기|누가 그녀와 잤을까?|생, 날선생|백만장자의 첫사랑|연애술사|여고생 시집가기|내사랑 싸가지|색즉시공|좋은사람있으면 소개시켜줘|원나잇스탠드(Episode 2.)"
20367694,김효찬,,특수촬영,브로큰|시동
20185949,안광근,,촬영팀,브로큰|함정|치외법권|미쓰 와이프|순수의 시대|차이나타운|강남 1970|기술자들|해적: 바다로 간 산적|황제를 위하여|명량|가문의 영광5 - 가문의 귀환
20132283,조순철,,촬영팀,브로큰|더러운 돈에 손대지 마라|살인재능|외톨이
20139768,하진경,,촬영팀,신입사원: 더 무비|우수|3.5교시|브로큰|소리도 없이|더러운 돈에 손대지 마라|이 안에 외계인이 있다|후쿠오카|히트맨|악인전|도어락|마약왕|허스토리|게이트|택시운전사|악녀|대결|나홀로 휴가|베테랑|로사 |역린|관상|콘돌은 날아간다|범죄소년|웨딩스캔들|청포도 사탕: 17년 전의 약속|통통한 혁명|백프로|577 프로젝트|핑크|범죄와의 전쟁: 나쁜놈들 전성시대|회초리|짐승의 끝|서유기 리턴즈|나탈리|내 깡패 같은 애인|영도 다리|소월길
20186633,김성훈,KIM Sung-hoon,편집,"침범|히든페이스|메리 드라이버 : 더 뮤지컬|브로큰|더블패티|큰엄마의 미친봉고|자산어보|오케이 마담|은지: 돌이킬 수 없는 그녀 |첫잔처럼|판소리 복서|장사리 : 잊혀진 영웅들|오만|귀신의 향기|동네사람들|행복의 나라|데자뷰|썬키스 패밀리|질투의 역사|지워야 산다|중독노래방|길|원라인|히야|로봇, 소리|돌연변이|장수상회|몽골리안 프린세스|기술자들|좋은 친구들|군도: 민란의 시대|관상|격세지감|창간호|무서운 이야기 3 : 화성에서 온 소녀"
20125620,윤혜림,YOON Hye-lim,연출팀,"크로스|브로큰|리멤버|까치발|치즈인더트랩|당신, 거기 있어줄래요|조선명탐정 : 사라진 놉의 딸|역린|한 번도 안 해본 여자|히어로|공정사회"
20383089,김승환,,연출팀,백수아파트|범죄도시4|크로스|범죄도시2|브로큰
20187408,박세영,,연출팀,브로큰|담보|강철비2: 정상회담|데드 엔드
20218431,정남혁,,연출팀,브로큰|이상한 나라의 수학자|기방도령|경성학교: 사라진 소녀들
20198169,안재만,,연출팀,크로스|달짝지근해: 7510|범죄도시2|브로큰|마루이 비디오|롱 리브 더 킹: 목포 영웅|공작|지금 만나러 갑니다|미씽: 사라진 여자|특종: 량첸살인기|악의 연대기
20134841,김민식,,제작팀,브로큰|남산의 부장들|돈|뺑반|명당|공작|검사외전|올드미스다이어리
20296017,전태현,,제작팀,스텔라|불어라 검풍아|브로큰|백두산|나를 찾아줘|나쁜 녀석들: 더 무비|탐정: 리턴즈|미쓰백|목격자|반드시 잡는다
20256178,황필성,Pil Seong Hwang,제작팀,브로큰|반도|천문: 하늘에 묻는다|기생충|지푸라기라도 잡고 싶은 짐승들|걸캅스|염력|특별시민|판도라|터널
20255666,함근호,,제작팀,아이|브로큰|자백|유체이탈자|오케이 마담|나쁜 녀석들: 더 무비|우상|뺑반|명당|공작|그것만이 내 세상|공조|궁합|순정
20400532,김유진,,제작회계,브로큰
20233626,배서윤,,제작팀,천박사 퇴마 연구소: 설경의 비밀|탄생|해피 뉴 이어|브로큰|뜨거운 피|#아이엠히어|양자물리학|로드킬|선물|형|무수단
20384720,나규성,,제작팀,대무가|비상선언|브로큰|자백
20367895,김현희,,제작회계,대도시의 사랑법|탈주|댓글부대|경관의 피|방법: 재차의|브로큰|마루이 비디오|장사리 : 잊혀진 영웅들
